Customer,"UCSB"
Date Range,10/01/2021 - 10/31/2021
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,10/02/2021 20:00,74,114,1hour,UCSB > UCSB Library
UCSB Library,10/02/2021 21:00,85,123,1hour,UCSB > UCSB Library
UCSB Library,10/02/2021 22:00,48,89,1hour,UCSB > UCSB Library
UCSB Library,10/02/2021 23:00,18,38,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 00:00,11,16,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 01:00,6,14,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 02:00,5,8,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 03:00,3,5,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 04:00,3,4,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 05:00,3,5,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 06:00,3,4,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 07:00,3,5,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 08:00,3,5,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 09:00,7,10,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 10:00,37,75,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 11:00,210,376,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 12:00,510,625,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 13:00,662,761,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 14:00,858,927,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 15:00,907,958,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 16:00,851,927,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 17:00,685,812,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 18:00,520,585,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 19:00,508,575,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 20:00,514,540,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 21:00,455,506,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 22:00,315,385,1hour,UCSB > UCSB Library
UCSB Library,10/03/2021 23:00,137,237,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 00:00,34,67,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 01:00,13,17,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 02:00,11,14,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 03:00,7,9,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 04:00,6,8,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 05:00,6,8,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 06:00,65,110,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 07:00,76,97,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 08:00,131,395,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 09:00,667,976,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 10:00,1149,1247,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 11:00,1341,1387,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 12:00,1362,1432,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 13:00,1412,1502,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 14:00,1576,1639,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 15:00,1681,1798,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 16:00,1384,1492,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 17:00,1025,1179,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 18:00,681,857,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 19:00,496,569,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 20:00,418,465,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 21:00,345,387,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 22:00,259,316,1hour,UCSB > UCSB Library
UCSB Library,10/04/2021 23:00,230,285,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 00:00,176,222,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 01:00,12,184,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 02:00,9,12,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 03:00,4,8,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 04:00,3,4,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 05:00,3,5,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 06:00,3,4,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 07:00,11,40,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 08:00,77,251,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 09:00,608,785,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 10:00,952,1057,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 11:00,1150,1223,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 12:00,1212,1290,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 13:00,1404,1504,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 14:00,1532,1678,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 15:00,1708,1777,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 16:00,1595,1689,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 17:00,1438,1548,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 18:00,1105,1332,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 19:00,661,864,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 20:00,635,751,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 21:00,580,676,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 22:00,411,505,1hour,UCSB > UCSB Library
UCSB Library,10/05/2021 23:00,236,368,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 00:00,66,114,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 01:00,21,42,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 02:00,19,45,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 03:00,10,13,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 04:00,8,10,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 05:00,6,9,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 06:00,5,7,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 07:00,14,72,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 08:00,99,383,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 09:00,610,810,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 10:00,994,1073,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 11:00,1205,1259,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 12:00,1133,1213,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 13:00,1367,1515,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 14:00,1771,1925,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 15:00,1886,2004,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 16:00,1730,1902,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 17:00,1199,1382,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 18:00,957,1096,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 19:00,698,773,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 20:00,631,682,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 21:00,544,604,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 22:00,412,548,1hour,UCSB > UCSB Library
UCSB Library,10/06/2021 23:00,224,332,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 00:00,65,111,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 01:00,18,45,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 02:00,9,13,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 03:00,6,9,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 04:00,6,9,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 05:00,5,6,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 06:00,6,7,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 07:00,7,17,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 08:00,45,123,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 09:00,411,585,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 10:00,796,994,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 11:00,1089,1170,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 12:00,1136,1212,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 13:00,1249,1361,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 14:00,1438,1592,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 15:00,1422,1567,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 16:00,1061,1325,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 17:00,908,1208,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 18:00,633,814,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 19:00,508,582,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 20:00,512,542,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 21:00,468,545,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 22:00,343,394,1hour,UCSB > UCSB Library
UCSB Library,10/07/2021 23:00,224,322,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 00:00,51,122,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 01:00,19,36,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 02:00,10,11,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 03:00,7,10,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 04:00,6,7,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 05:00,5,6,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 06:00,5,6,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 07:00,10,22,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 08:00,62,274,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 09:00,528,754,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 10:00,939,1028,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 11:00,996,1025,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 12:00,1002,1054,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 13:00,1029,1077,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 14:00,1113,1185,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 15:00,1054,1081,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 16:00,958,1035,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 17:00,771,897,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 18:00,457,664,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 19:00,304,345,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 20:00,205,251,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 21:00,158,186,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 22:00,134,175,1hour,UCSB > UCSB Library
UCSB Library,10/08/2021 23:00,46,94,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 00:00,12,19,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 01:00,10,13,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 02:00,6,8,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 03:00,6,8,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 04:00,7,8,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 05:00,6,8,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 06:00,5,8,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 07:00,5,7,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 08:00,5,7,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 09:00,11,19,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 10:00,44,59,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 11:00,167,236,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 12:00,286,359,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 13:00,437,522,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 14:00,596,629,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 15:00,668,694,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 16:00,725,746,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 17:00,618,722,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 18:00,402,551,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 19:00,230,306,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 20:00,175,194,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 21:00,183,204,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 22:00,116,154,1hour,UCSB > UCSB Library
UCSB Library,10/09/2021 23:00,62,100,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 00:00,20,29,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 01:00,11,18,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 02:00,8,9,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 03:00,8,9,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 04:00,7,8,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 05:00,7,7,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 06:00,6,7,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 07:00,7,8,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 08:00,9,10,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 09:00,17,25,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 10:00,75,133,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 11:00,248,318,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 12:00,460,539,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 13:00,662,782,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 14:00,875,942,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 15:00,1038,1111,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 16:00,1049,1095,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 17:00,912,969,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 18:00,713,839,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 19:00,616,645,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 20:00,611,647,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 21:00,605,652,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 22:00,449,540,1hour,UCSB > UCSB Library
UCSB Library,10/10/2021 23:00,270,374,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 00:00,124,182,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 01:00,37,84,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 02:00,18,26,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 03:00,7,12,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 04:00,6,8,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 05:00,5,7,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 06:00,6,7,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 07:00,14,40,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 08:00,95,360,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 09:00,610,836,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 10:00,1070,1177,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 11:00,1333,1425,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 12:00,1504,1575,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 13:00,1655,1727,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 14:00,1874,2033,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 15:00,2019,2090,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 16:00,1878,2048,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 17:00,1515,1734,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 18:00,964,1109,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 19:00,732,773,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 20:00,794,827,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 21:00,825,854,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 22:00,716,811,1hour,UCSB > UCSB Library
UCSB Library,10/11/2021 23:00,361,606,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 00:00,118,234,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 01:00,42,60,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 02:00,25,37,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 03:00,15,19,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 04:00,10,12,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 05:00,9,10,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 06:00,10,12,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 07:00,22,58,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 08:00,90,253,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 09:00,606,809,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 10:00,998,1110,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 11:00,1196,1259,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 12:00,1306,1392,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 13:00,1477,1525,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 14:00,1673,1767,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 15:00,1828,1903,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 16:00,1771,1888,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 17:00,1306,1514,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 18:00,1098,1209,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 19:00,867,946,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 20:00,999,1062,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 21:00,1024,1073,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 22:00,850,1009,1hour,UCSB > UCSB Library
UCSB Library,10/12/2021 23:00,531,707,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 00:00,222,355,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 01:00,69,151,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 02:00,31,39,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 03:00,13,21,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 04:00,7,8,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 05:00,7,9,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 06:00,5,7,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 07:00,9,28,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 08:00,87,379,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 09:00,629,894,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 10:00,1129,1232,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 11:00,1376,1448,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 12:00,1438,1525,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 13:00,1624,1699,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 14:00,1375,1510,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 15:00,1493,1547,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 16:00,1480,1690,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 17:00,1239,1453,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 18:00,1093,1192,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 19:00,957,982,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 20:00,860,1060,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 21:00,748,896,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 22:00,763,874,1hour,UCSB > UCSB Library
UCSB Library,10/13/2021 23:00,484,638,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 00:00,263,385,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 01:00,139,178,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 02:00,56,108,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 03:00,24,31,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 04:00,13,20,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 05:00,10,11,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 06:00,14,20,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 07:00,30,55,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 08:00,133,275,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 09:00,469,616,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 10:00,819,942,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 11:00,1089,1150,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 12:00,1308,1528,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 13:00,1674,1790,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 14:00,1881,2034,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 15:00,1742,1956,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 16:00,1726,1803,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 17:00,1336,1569,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 18:00,1100,1214,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 19:00,760,969,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 20:00,773,855,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 21:00,870,900,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 22:00,794,842,1hour,UCSB > UCSB Library
UCSB Library,10/14/2021 23:00,518,672,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 00:00,280,374,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 01:00,97,216,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 02:00,74,88,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 03:00,35,78,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 04:00,17,20,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 05:00,12,13,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 06:00,7,10,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 07:00,12,36,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 08:00,67,333,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 09:00,543,793,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 10:00,964,1021,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 11:00,1132,1192,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 12:00,1288,1350,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 13:00,1279,1336,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 14:00,1236,1311,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 15:00,1220,1306,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 16:00,1151,1234,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 17:00,908,1068,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 18:00,554,731,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 19:00,373,436,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 20:00,293,349,1hour,UCSB > UCSB Library
UCSB Library,10/15/2021 21:00,257,285,1hour,UCSB > UCSB Library
