Customer,"UCSB"
Date Range,01/01/2022 - 01/31/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
Art & Architecture,01/31/2022 21:00,44,54,1hour,UCSB > UCSB Library > 1st Floor > Art & Architecture
Art & Architecture,01/31/2022 22:00,22,38,1hour,UCSB > UCSB Library > 1st Floor > Art & Architecture
Art & Architecture,01/31/2022 23:00,9,15,1hour,UCSB > UCSB Library > 1st Floor > Art & Architecture
2nd Floor,01/01/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 07:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 08:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 09:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 10:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 11:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 12:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 13:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 14:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 15:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 16:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 17:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 18:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 19:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 20:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 21:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 22:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/01/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 07:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 08:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 09:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 10:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 11:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 12:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 13:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 14:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 15:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 16:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 17:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 18:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 19:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 20:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 21:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 22:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/02/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 02:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 07:00,1,3,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 08:00,3,5,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 09:00,24,55,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 10:00,107,140,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 11:00,140,159,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 12:00,126,146,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 13:00,136,153,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 14:00,142,160,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 15:00,133,166,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 16:00,93,119,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 17:00,37,70,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 18:00,25,31,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 19:00,18,23,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 20:00,10,17,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 21:00,5,6,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 22:00,1,4,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/03/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 02:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 07:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 08:00,2,4,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 09:00,25,67,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 10:00,79,100,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 11:00,102,109,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 12:00,109,121,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 13:00,147,155,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 14:00,162,171,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 15:00,176,193,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 16:00,151,182,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 17:00,119,134,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 18:00,96,136,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 19:00,43,58,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 20:00,40,68,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 21:00,22,68,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 22:00,1,3,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/04/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 07:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 08:00,2,4,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 09:00,9,20,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 10:00,69,98,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 11:00,105,115,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 12:00,124,138,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 13:00,140,154,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 14:00,168,195,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 15:00,162,193,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 16:00,140,166,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 17:00,149,158,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 18:00,125,160,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 19:00,74,106,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 20:00,60,84,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 21:00,31,70,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 22:00,1,7,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/05/2022 23:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 00:00,2,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 01:00,2,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 07:00,1,3,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 08:00,4,8,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 09:00,19,38,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 10:00,52,80,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 11:00,107,122,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 12:00,140,158,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 13:00,158,165,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 14:00,164,181,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 15:00,181,199,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 16:00,156,187,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 17:00,151,164,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 18:00,139,165,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 19:00,98,126,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 20:00,62,84,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 21:00,22,28,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 22:00,2,9,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/06/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 01:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 07:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 08:00,3,5,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 09:00,9,14,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 10:00,23,46,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 11:00,56,81,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 12:00,73,86,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 13:00,115,130,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 14:00,137,146,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 15:00,156,172,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 16:00,150,164,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 17:00,131,169,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 18:00,66,105,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 19:00,48,73,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 20:00,23,70,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 21:00,1,9,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 22:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/07/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 07:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 08:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 09:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 10:00,3,5,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 11:00,10,18,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 12:00,31,55,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 13:00,75,109,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 14:00,129,138,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 15:00,159,172,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 16:00,133,158,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 17:00,75,127,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 18:00,1,6,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 19:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 20:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 21:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 22:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/08/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 07:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 08:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 09:00,1,3,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 10:00,10,17,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 11:00,38,73,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 12:00,83,96,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 13:00,131,170,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 14:00,221,236,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 15:00,241,254,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 16:00,228,241,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 17:00,208,235,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 18:00,148,217,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 19:00,91,103,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 20:00,60,87,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 21:00,23,35,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 22:00,1,7,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/09/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 04:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 07:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 08:00,4,9,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 09:00,47,96,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 10:00,149,178,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 11:00,201,233,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 12:00,256,311,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 13:00,327,356,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 14:00,412,443,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 15:00,436,460,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 16:00,398,428,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 17:00,321,364,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 18:00,254,305,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 19:00,193,225,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 20:00,195,205,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 21:00,159,200,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 22:00,4,76,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/10/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 04:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 05:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 07:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 08:00,5,14,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 09:00,39,74,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 10:00,114,151,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 11:00,177,214,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 12:00,193,216,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 13:00,243,274,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 14:00,314,351,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 15:00,346,363,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 16:00,289,353,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 17:00,248,297,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 18:00,236,252,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 19:00,216,230,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 20:00,186,220,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 21:00,100,161,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 22:00,1,17,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/11/2022 23:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 04:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 05:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 07:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 08:00,4,12,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 09:00,52,98,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 10:00,118,153,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 11:00,167,194,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 12:00,236,258,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 13:00,314,349,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 14:00,338,375,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 15:00,345,369,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 16:00,307,364,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 17:00,233,256,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 18:00,265,298,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 19:00,194,225,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 20:00,196,204,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 21:00,131,175,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 22:00,4,91,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/12/2022 23:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 00:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 01:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 02:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 03:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 04:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 05:00,2,3,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 06:00,1,1,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 07:00,1,2,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 08:00,7,11,1hour,UCSB > UCSB Library > 2nd Floor
2nd Floor,01/13/2022 09:00,59,116,1hour,UCSB > UCSB Library > 2nd Floor
