Customer,"UCSB"
Date Range,06/01/2022 - 06/30/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,06/13/2022 12:00,198,242,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 13:00,179,190,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 14:00,221,238,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 15:00,203,221,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 16:00,215,257,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 17:00,199,235,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 18:00,181,191,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 19:00,169,179,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 20:00,172,205,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 21:00,176,208,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 22:00,158,165,1hour,UCSB > UCSB Library
UCSB Library,06/13/2022 23:00,175,209,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 00:00,194,211,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 01:00,162,168,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 02:00,167,197,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 03:00,169,190,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 04:00,170,195,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 05:00,152,191,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 06:00,130,147,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 07:00,90,110,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 08:00,90,114,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 09:00,91,123,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 10:00,121,131,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 11:00,108,132,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 12:00,103,138,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 13:00,94,140,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 14:00,121,144,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 15:00,121,145,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 16:00,112,130,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 17:00,94,121,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 18:00,90,120,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 19:00,73,108,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 20:00,74,111,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 21:00,70,102,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 22:00,96,117,1hour,UCSB > UCSB Library
UCSB Library,06/14/2022 23:00,77,109,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 00:00,102,114,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 01:00,149,167,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 02:00,121,154,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 03:00,138,154,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 04:00,122,164,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 05:00,119,153,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 06:00,139,168,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 07:00,131,176,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 08:00,123,162,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 09:00,127,186,1hour,UCSB > UCSB Library
UCSB Library,06/15/2022 10:00,145,194,1hour,UCSB > UCSB Library
