Customer,"UCSB"
Date Range,08/01/2022 - 08/31/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,08/04/2022 09:00,246,632,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 10:00,463,789,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 11:00,693,1017,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 12:00,799,1105,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 13:00,830,1231,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 14:00,865,1170,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 15:00,699,735,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 16:00,593,688,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 17:00,453,529,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 18:00,325,373,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 19:00,242,298,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 20:00,237,262,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 21:00,222,261,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 22:00,116,178,1hour,UCSB > UCSB Library
UCSB Library,08/04/2022 23:00,75,92,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 00:00,74,84,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 01:00,66,74,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 02:00,70,79,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 03:00,70,83,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 04:00,68,76,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 05:00,64,73,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 06:00,63,66,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 07:00,59,71,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 08:00,63,85,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 09:00,72,85,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 10:00,202,261,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 11:00,256,295,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 12:00,314,354,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 13:00,377,437,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 14:00,433,457,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 15:00,424,471,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 16:00,412,437,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 17:00,361,411,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 18:00,280,324,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 19:00,193,249,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 20:00,147,192,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 21:00,85,116,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 22:00,94,109,1hour,UCSB > UCSB Library
UCSB Library,08/05/2022 23:00,71,83,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 00:00,62,72,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 01:00,72,75,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 02:00,68,74,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 03:00,70,74,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 04:00,69,73,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 05:00,68,71,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 06:00,68,88,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 07:00,69,90,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 08:00,73,94,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 09:00,70,76,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 10:00,88,106,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 11:00,108,121,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 12:00,116,189,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 13:00,192,312,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 14:00,245,318,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 15:00,276,328,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 16:00,285,320,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 17:00,320,342,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 18:00,231,290,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 19:00,185,204,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 20:00,136,168,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 21:00,109,122,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 22:00,91,107,1hour,UCSB > UCSB Library
UCSB Library,08/06/2022 23:00,80,91,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 00:00,66,70,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 01:00,74,82,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 02:00,78,82,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 03:00,78,85,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 04:00,78,82,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 05:00,75,82,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 06:00,73,83,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 07:00,74,86,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 08:00,76,84,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 09:00,79,83,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 10:00,79,87,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 11:00,82,91,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 12:00,136,164,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 13:00,253,350,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 14:00,340,363,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 15:00,409,472,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 16:00,466,517,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 17:00,418,454,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 18:00,281,390,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 19:00,229,278,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 20:00,294,311,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 21:00,252,307,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 22:00,157,215,1hour,UCSB > UCSB Library
UCSB Library,08/07/2022 23:00,76,110,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 00:00,72,100,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 01:00,60,77,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 02:00,58,61,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 03:00,59,67,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 04:00,61,71,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 05:00,71,73,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 06:00,70,74,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 07:00,73,77,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 08:00,94,140,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 09:00,202,311,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 10:00,429,554,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 11:00,598,635,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 12:00,688,731,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 13:00,729,808,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 14:00,770,809,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 15:00,798,853,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 16:00,732,775,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 17:00,644,720,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 18:00,450,567,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 19:00,348,397,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 20:00,403,428,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 21:00,336,402,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 22:00,250,306,1hour,UCSB > UCSB Library
UCSB Library,08/08/2022 23:00,167,230,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 00:00,75,97,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 01:00,70,87,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 02:00,82,88,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 03:00,86,89,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 04:00,80,88,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 05:00,69,82,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 06:00,68,74,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 07:00,65,79,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 08:00,89,147,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 09:00,257,329,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 10:00,443,583,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 11:00,630,709,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 12:00,729,797,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 13:00,770,817,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 14:00,730,784,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 15:00,835,885,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 16:00,865,992,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 17:00,662,765,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 18:00,440,534,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 19:00,428,456,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 20:00,436,463,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 21:00,425,464,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 22:00,338,441,1hour,UCSB > UCSB Library
UCSB Library,08/09/2022 23:00,146,236,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 00:00,68,84,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 01:00,44,69,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 02:00,30,53,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 03:00,43,69,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 04:00,37,68,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 05:00,52,71,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 06:00,62,71,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 07:00,55,83,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 08:00,88,112,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 09:00,249,387,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 10:00,507,625,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 11:00,641,734,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 12:00,811,874,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 13:00,871,1004,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 14:00,833,900,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 15:00,887,940,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 16:00,839,922,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 17:00,802,904,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 18:00,572,657,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 19:00,495,543,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 20:00,492,558,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 21:00,377,476,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 22:00,282,336,1hour,UCSB > UCSB Library
UCSB Library,08/10/2022 23:00,188,252,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 00:00,113,154,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 01:00,76,84,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 02:00,70,80,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 03:00,65,79,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 04:00,61,70,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 05:00,66,83,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 06:00,72,89,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 07:00,57,66,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 08:00,85,111,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 09:00,213,292,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 10:00,379,433,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 11:00,468,538,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 12:00,623,672,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 13:00,735,874,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 14:00,794,871,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 15:00,744,816,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 16:00,682,731,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 17:00,555,649,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 18:00,393,494,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 19:00,351,380,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 20:00,338,386,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 21:00,322,360,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 22:00,229,267,1hour,UCSB > UCSB Library
UCSB Library,08/11/2022 23:00,173,215,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 00:00,85,169,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 01:00,70,82,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 02:00,59,81,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 03:00,28,54,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 04:00,70,86,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 05:00,79,87,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 06:00,60,81,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 07:00,68,78,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 08:00,67,100,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 09:00,117,174,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 10:00,215,244,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 11:00,265,303,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 12:00,347,388,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 13:00,403,451,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 14:00,501,556,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 15:00,551,595,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 16:00,525,577,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 17:00,468,526,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 18:00,351,443,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 19:00,237,293,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 20:00,191,223,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 21:00,194,217,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 22:00,164,195,1hour,UCSB > UCSB Library
UCSB Library,08/12/2022 23:00,117,163,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 00:00,60,79,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 01:00,57,60,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 02:00,62,69,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 03:00,62,71,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 04:00,49,73,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 05:00,58,87,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 06:00,74,90,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 07:00,81,98,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 08:00,81,94,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 09:00,71,95,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 10:00,70,124,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 11:00,128,188,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 12:00,219,255,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 13:00,305,372,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 14:00,437,458,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 15:00,441,489,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 16:00,455,509,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 17:00,409,462,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 18:00,308,394,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 19:00,270,304,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 20:00,250,276,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 21:00,230,270,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 22:00,168,211,1hour,UCSB > UCSB Library
UCSB Library,08/13/2022 23:00,83,123,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 00:00,55,68,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 01:00,58,65,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 02:00,58,62,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 03:00,42,76,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 04:00,37,88,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 05:00,39,54,1hour,UCSB > UCSB Library
