Customer,"UCSB"
Date Range,11/01/2021 - 11/30/2021
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,11/03/2021 19:00,1371,1530,1hour,UCSB > UCSB Library
UCSB Library,11/03/2021 20:00,1361,1494,1hour,UCSB > UCSB Library
UCSB Library,11/03/2021 21:00,1497,1630,1hour,UCSB > UCSB Library
UCSB Library,11/03/2021 22:00,1286,1402,1hour,UCSB > UCSB Library
UCSB Library,11/03/2021 23:00,832,1139,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 00:00,441,681,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 01:00,208,279,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 02:00,124,161,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 03:00,58,95,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 04:00,26,34,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 05:00,23,27,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 06:00,22,24,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 07:00,69,178,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 08:00,226,337,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 09:00,510,655,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 10:00,826,907,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 11:00,1080,1209,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 12:00,1290,1367,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 13:00,1569,1798,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 14:00,1698,1898,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 15:00,1851,1994,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 16:00,1758,1909,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 17:00,1299,1521,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 18:00,1127,1415,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 19:00,1002,1124,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 20:00,1027,1238,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 21:00,1040,1219,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 22:00,861,1039,1hour,UCSB > UCSB Library
UCSB Library,11/04/2021 23:00,595,784,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 00:00,289,403,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 01:00,157,217,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 02:00,91,147,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 03:00,31,51,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 04:00,20,29,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 05:00,14,21,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 06:00,8,11,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 07:00,12,21,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 08:00,85,335,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 09:00,516,711,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 10:00,888,974,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 11:00,1026,1104,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 12:00,1096,1148,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 13:00,1103,1146,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 14:00,1118,1158,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 15:00,1126,1167,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 16:00,919,1025,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 17:00,736,845,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 18:00,490,629,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 19:00,317,353,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 20:00,318,331,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 21:00,315,344,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 22:00,273,300,1hour,UCSB > UCSB Library
UCSB Library,11/05/2021 23:00,201,258,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 00:00,111,157,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 01:00,33,61,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 02:00,15,28,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 03:00,8,10,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 04:00,7,8,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 05:00,6,7,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 06:00,6,7,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 07:00,7,8,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 08:00,8,9,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 09:00,33,59,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 10:00,83,136,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 11:00,172,206,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 12:00,300,353,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 13:00,456,572,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 14:00,646,749,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 15:00,775,891,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 16:00,828,883,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 17:00,673,788,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 18:00,523,618,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 19:00,359,414,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 20:00,301,353,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 21:00,296,327,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 22:00,276,304,1hour,UCSB > UCSB Library
UCSB Library,11/06/2021 23:00,175,217,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 00:00,80,129,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 01:00,36,64,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 02:00,7,29,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 03:00,6,8,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 04:00,7,8,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 05:00,6,8,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 06:00,6,8,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 07:00,8,12,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 08:00,15,19,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 09:00,38,70,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 10:00,139,209,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 11:00,348,451,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 12:00,518,616,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 13:00,840,977,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 14:00,1144,1234,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 15:00,1285,1333,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 16:00,1294,1370,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 17:00,1246,1374,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 18:00,1133,1298,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 19:00,872,1062,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 20:00,872,988,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 21:00,854,1028,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 22:00,759,881,1hour,UCSB > UCSB Library
UCSB Library,11/07/2021 23:00,485,577,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 00:00,289,413,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 01:00,109,196,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 02:00,38,46,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 03:00,23,32,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 04:00,19,22,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 05:00,17,21,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 06:00,11,14,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 07:00,16,24,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 08:00,119,368,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 09:00,586,893,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 10:00,1144,1275,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 11:00,1394,1470,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 12:00,1488,1573,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 13:00,1666,1725,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 14:00,1953,2020,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 15:00,1984,2057,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 16:00,1913,2054,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 17:00,1693,1782,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 18:00,1411,1557,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 19:00,1234,1292,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 20:00,1240,1322,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 21:00,1272,1362,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 22:00,1029,1179,1hour,UCSB > UCSB Library
UCSB Library,11/08/2021 23:00,661,1053,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 00:00,278,412,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 01:00,157,191,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 02:00,91,112,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 03:00,56,87,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 04:00,25,31,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 05:00,17,21,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 06:00,18,23,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 07:00,28,51,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 08:00,108,300,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 09:00,634,807,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 10:00,957,1097,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 11:00,1219,1306,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 12:00,1334,1403,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 13:00,1653,1947,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 14:00,1955,2085,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 15:00,2070,2208,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 16:00,2030,2154,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 17:00,1381,1651,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 18:00,1236,1367,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 19:00,1099,1160,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 20:00,1109,1191,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 21:00,1113,1276,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 22:00,939,1133,1hour,UCSB > UCSB Library
UCSB Library,11/09/2021 23:00,718,906,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 00:00,299,510,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 01:00,141,228,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 02:00,68,106,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 03:00,21,31,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 04:00,15,18,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 05:00,12,16,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 06:00,10,12,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 07:00,20,46,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 08:00,126,409,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 09:00,631,901,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 10:00,1162,1279,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 11:00,1417,1494,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 12:00,1496,1599,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 13:00,1538,1667,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 14:00,1621,1691,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 15:00,1575,1672,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 16:00,1465,1628,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 17:00,1228,1394,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 18:00,894,1078,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 19:00,660,738,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 20:00,644,684,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 21:00,650,703,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 22:00,393,425,1hour,UCSB > UCSB Library
UCSB Library,11/10/2021 23:00,316,404,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 00:00,179,231,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 01:00,80,134,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 02:00,56,85,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 03:00,37,44,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 04:00,22,36,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 05:00,13,16,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 06:00,12,15,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 07:00,12,14,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 08:00,16,24,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 09:00,66,120,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 10:00,203,306,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 11:00,410,494,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 12:00,566,618,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 13:00,794,969,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 14:00,1009,1155,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 15:00,1176,1316,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 16:00,1222,1278,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 17:00,883,1147,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 18:00,652,754,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 19:00,704,759,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 20:00,620,698,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 21:00,531,652,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 22:00,419,492,1hour,UCSB > UCSB Library
UCSB Library,11/11/2021 23:00,266,367,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 00:00,135,209,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 01:00,45,99,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 02:00,17,24,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 03:00,16,19,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 04:00,12,14,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 05:00,10,14,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 06:00,6,9,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 07:00,12,27,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 08:00,68,289,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 09:00,462,600,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 10:00,743,828,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 11:00,926,1016,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 12:00,986,1045,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 13:00,958,1021,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 14:00,1050,1067,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 15:00,1144,1213,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 16:00,1033,1124,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 17:00,721,834,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 18:00,507,661,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 19:00,321,399,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 20:00,271,286,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 21:00,288,307,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 22:00,248,284,1hour,UCSB > UCSB Library
UCSB Library,11/12/2021 23:00,169,200,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 00:00,82,146,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 01:00,22,34,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 02:00,11,14,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 03:00,6,9,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 04:00,5,6,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 05:00,5,6,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 06:00,5,6,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 07:00,5,6,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 08:00,8,11,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 09:00,21,33,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 10:00,80,129,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 11:00,195,268,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 12:00,327,372,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 13:00,424,501,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 14:00,619,676,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 15:00,722,750,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 16:00,702,764,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 17:00,568,640,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 18:00,431,505,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 19:00,377,397,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 20:00,362,381,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 21:00,347,376,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 22:00,277,331,1hour,UCSB > UCSB Library
UCSB Library,11/13/2021 23:00,194,230,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 00:00,131,180,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 01:00,52,94,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 02:00,22,38,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 03:00,13,19,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 04:00,10,15,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 05:00,9,13,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 06:00,8,12,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 07:00,9,12,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 08:00,11,17,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 09:00,30,53,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 10:00,148,208,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 11:00,337,432,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 12:00,534,661,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 13:00,871,1099,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 14:00,1153,1233,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 15:00,1265,1425,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 16:00,1420,1558,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 17:00,1223,1318,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 18:00,1113,1229,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 19:00,861,1005,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 20:00,835,982,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 21:00,879,1058,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 22:00,688,851,1hour,UCSB > UCSB Library
UCSB Library,11/14/2021 23:00,476,599,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 00:00,206,375,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 01:00,101,126,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 02:00,25,72,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 03:00,12,15,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 04:00,10,13,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 05:00,9,12,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 06:00,9,11,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 07:00,13,18,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 08:00,67,245,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 09:00,523,761,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 10:00,1119,1314,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 11:00,1469,1559,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 12:00,1613,1789,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 13:00,1642,1755,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 14:00,1772,1912,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 15:00,1843,2026,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 16:00,1752,1917,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 17:00,1587,1732,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 18:00,1269,1502,1hour,UCSB > UCSB Library
UCSB Library,11/15/2021 19:00,1134,1207,1hour,UCSB > UCSB Library
