Customer,"UCSB"
Date Range,02/01/2022 - 02/28/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,02/04/2022 07:00,20,25,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 08:00,45,130,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 09:00,287,429,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 10:00,583,642,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 11:00,772,839,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 12:00,831,930,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 13:00,1031,1130,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 14:00,1099,1144,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 15:00,1193,1239,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 16:00,1103,1188,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 17:00,895,1001,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 18:00,599,773,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 19:00,479,510,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 20:00,396,448,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 21:00,342,372,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 22:00,227,309,1hour,UCSB > UCSB Library
UCSB Library,02/04/2022 23:00,142,192,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 00:00,37,59,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 01:00,24,28,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 02:00,20,23,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 03:00,19,21,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 04:00,18,19,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 05:00,18,20,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 06:00,18,20,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 07:00,19,21,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 08:00,23,29,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 09:00,63,105,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 10:00,137,180,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 11:00,315,388,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 12:00,488,594,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 13:00,661,761,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 14:00,853,913,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 15:00,953,983,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 16:00,940,980,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 17:00,880,919,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 18:00,675,823,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 19:00,502,584,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 20:00,479,490,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 21:00,424,490,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 22:00,384,416,1hour,UCSB > UCSB Library
UCSB Library,02/05/2022 23:00,278,347,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 00:00,143,181,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 01:00,45,105,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 02:00,26,32,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 03:00,22,24,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 04:00,21,22,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 05:00,22,25,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 06:00,21,22,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 07:00,26,29,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 08:00,33,41,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 09:00,85,132,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 10:00,167,259,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 11:00,423,588,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 12:00,759,898,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 13:00,1091,1286,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 14:00,1489,1642,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 15:00,1721,1851,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 16:00,1719,1806,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 17:00,1595,1749,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 18:00,1290,1508,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 19:00,1111,1193,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 20:00,1031,1074,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 21:00,939,980,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 22:00,731,881,1hour,UCSB > UCSB Library
UCSB Library,02/06/2022 23:00,513,632,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 00:00,240,406,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 01:00,128,171,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 02:00,55,67,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 03:00,38,45,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 04:00,33,36,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 05:00,28,32,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 06:00,30,34,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 07:00,43,88,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 08:00,184,315,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 09:00,536,723,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 10:00,935,1029,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 11:00,1395,1529,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 12:00,1691,1933,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 13:00,2037,2128,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 14:00,2137,2245,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 15:00,2304,2377,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 16:00,2209,2380,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 17:00,1772,1912,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 18:00,1551,1803,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 19:00,1342,1401,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 20:00,1477,1562,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 21:00,1387,1536,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 22:00,1169,1268,1hour,UCSB > UCSB Library
UCSB Library,02/07/2022 23:00,736,994,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 00:00,334,546,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 01:00,111,158,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 02:00,56,110,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 03:00,33,40,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 04:00,28,32,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 05:00,27,30,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 06:00,29,33,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 07:00,41,73,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 08:00,175,305,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 09:00,673,941,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 10:00,1140,1244,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 11:00,1333,1473,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 12:00,1658,1811,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 13:00,1978,2100,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 14:00,2186,2328,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 15:00,2154,2356,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 16:00,2025,2152,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 17:00,1584,1867,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 18:00,1343,1427,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 19:00,1224,1366,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 20:00,1312,1387,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 21:00,1345,1401,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 22:00,1108,1306,1hour,UCSB > UCSB Library
UCSB Library,02/08/2022 23:00,733,1008,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 00:00,416,531,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 01:00,210,299,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 02:00,121,172,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 03:00,52,83,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 04:00,41,48,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 05:00,34,42,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 06:00,32,34,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 07:00,59,154,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 08:00,204,335,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 09:00,565,774,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 10:00,1038,1241,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 11:00,1391,1508,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 12:00,1486,1579,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 13:00,1854,1992,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 14:00,1955,2027,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 15:00,2247,2331,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 16:00,2191,2363,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 17:00,1648,1905,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 18:00,1316,1429,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 19:00,1228,1290,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 20:00,1336,1430,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 21:00,1372,1440,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 22:00,1134,1320,1hour,UCSB > UCSB Library
UCSB Library,02/09/2022 23:00,763,980,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 00:00,377,555,1hour,UCSB > UCSB Library
