Customer,"UCSB"
Date Range,11/01/2022 - 11/30/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,11/04/2022 07:00,81,124,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 08:00,235,592,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 09:00,822,1119,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 10:00,1311,1453,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 11:00,1488,1622,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 12:00,1537,1707,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 13:00,1614,1769,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 14:00,1582,1714,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 15:00,1581,1893,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 16:00,1533,1775,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 17:00,1109,1571,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 18:00,910,1084,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 19:00,638,778,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 20:00,606,641,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 21:00,518,593,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 22:00,428,492,1hour,UCSB > UCSB Library
UCSB Library,11/04/2022 23:00,345,418,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 00:00,204,289,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 01:00,123,139,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 02:00,86,117,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 03:00,71,72,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 04:00,70,76,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 05:00,68,75,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 06:00,69,75,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 07:00,67,70,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 08:00,85,106,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 09:00,131,196,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 10:00,274,357,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 11:00,482,592,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 12:00,773,969,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 13:00,1078,1235,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 14:00,1291,1544,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 15:00,1412,1614,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 16:00,1472,1556,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 17:00,1240,1466,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 18:00,916,1169,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 19:00,745,845,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 20:00,630,661,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 21:00,512,593,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 22:00,473,501,1hour,UCSB > UCSB Library
UCSB Library,11/05/2022 23:00,414,477,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 00:00,251,362,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 01:00,92,162,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 02:00,72,80,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 03:00,71,73,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 04:00,70,72,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 05:00,70,72,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 06:00,70,71,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 07:00,71,72,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 08:00,105,141,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 09:00,236,325,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 10:00,455,649,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 11:00,946,1163,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 12:00,1255,1546,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 13:00,1702,2137,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 14:00,2295,2502,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 15:00,2276,2579,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 16:00,2138,2590,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 17:00,1746,2156,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 18:00,1342,1574,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 19:00,1240,1329,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 20:00,1202,1301,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 21:00,1214,1435,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 22:00,969,1415,1hour,UCSB > UCSB Library
UCSB Library,11/06/2022 23:00,742,1094,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 00:00,490,675,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 01:00,269,353,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 02:00,204,242,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 03:00,119,175,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 04:00,84,94,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 05:00,79,82,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 06:00,85,92,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 07:00,125,227,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 08:00,417,835,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 09:00,1245,1703,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 10:00,1933,2228,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 11:00,2335,2662,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 12:00,2570,2719,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 13:00,2248,2555,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 14:00,2446,2804,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 15:00,2642,3013,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 16:00,2473,2634,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 17:00,1921,2284,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 18:00,1489,1745,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 19:00,1210,1393,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 20:00,1365,1509,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 21:00,1436,1542,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 22:00,1208,1344,1hour,UCSB > UCSB Library
UCSB Library,11/07/2022 23:00,860,1100,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 00:00,421,662,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 01:00,230,285,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 02:00,88,163,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 03:00,29,34,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 04:00,59,76,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 05:00,65,71,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 06:00,63,66,1hour,UCSB > UCSB Library
