Customer,"UCSB"
Date Range,09/19/2021 - 09/30/2021
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,09/29/2021 12:00,1058,1214,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 13:00,1221,1343,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 14:00,1450,1632,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 15:00,1360,1502,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 16:00,1189,1344,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 17:00,816,996,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 18:00,549,647,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 19:00,362,448,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 20:00,354,407,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 21:00,380,406,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 22:00,323,364,1hour,UCSB > UCSB Library
UCSB Library,09/29/2021 23:00,165,279,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 00:00,45,72,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 01:00,57,82,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 02:00,22,29,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 03:00,15,20,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 04:00,14,16,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 05:00,15,17,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 06:00,15,18,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 07:00,23,63,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 08:00,104,243,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 09:00,564,742,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 10:00,899,1150,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 11:00,1227,1317,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 12:00,1275,1387,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 13:00,1489,1786,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 14:00,1554,1932,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 15:00,1472,1878,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 16:00,1478,1794,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 17:00,967,1313,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 18:00,771,980,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 19:00,534,617,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 20:00,476,521,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 21:00,482,528,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 22:00,399,451,1hour,UCSB > UCSB Library
UCSB Library,09/30/2021 23:00,244,371,1hour,UCSB > UCSB Library
1st Floor,09/25/2021 12:00,26,32,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 13:00,22,27,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 14:00,75,95,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 15:00,73,84,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 16:00,56,64,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 17:00,44,60,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 18:00,13,34,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 19:00,3,5,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 20:00,1,3,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 21:00,1,1,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 22:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/25/2021 23:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 00:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 01:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 02:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 03:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 04:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 05:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 06:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 07:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 08:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 09:00,0,1,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 10:00,1,1,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 11:00,10,30,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 12:00,51,85,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 13:00,106,129,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 14:00,129,137,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 15:00,146,159,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 16:00,157,168,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 17:00,145,157,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 18:00,87,128,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 19:00,31,52,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/26/2021 20:00,25,40,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 00:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 01:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 02:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 03:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 04:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 05:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 06:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 07:00,7,44,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 08:00,35,145,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 09:00,199,264,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 10:00,255,295,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 11:00,285,316,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 12:00,264,293,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 13:00,291,329,1hour,UCSB > UCSB Library > 1st Floor
