Customer,"UCSB"
Date Range,12/01/2022 - 12/09/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,12/04/2022 07:00,27,48,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 08:00,61,88,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 09:00,185,316,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 10:00,507,728,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 11:00,1036,1284,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 12:00,1582,1851,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 13:00,2055,2318,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 14:00,2622,2754,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 15:00,2721,2817,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 16:00,2691,2756,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 17:00,2543,2714,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 18:00,2289,2497,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 19:00,2065,2184,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 20:00,2041,2096,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 21:00,1959,2099,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 22:00,1688,1833,1hour,UCSB > UCSB Library
UCSB Library,12/04/2022 23:00,1295,1567,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 00:00,823,1032,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 01:00,582,693,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 02:00,414,498,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 03:00,280,347,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 04:00,158,221,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 05:00,141,169,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 06:00,126,136,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 07:00,188,239,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 08:00,294,460,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 09:00,791,1051,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 10:00,1496,1845,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 11:00,2121,2236,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 12:00,2197,2416,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 13:00,2594,2763,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 14:00,2815,2989,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 15:00,2784,2942,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 16:00,2367,2563,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 17:00,2301,2465,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 18:00,2092,2269,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 19:00,1900,2039,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 20:00,1808,1987,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 21:00,1858,1980,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 22:00,1575,1775,1hour,UCSB > UCSB Library
UCSB Library,12/05/2022 23:00,1177,1419,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 00:00,765,960,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 01:00,524,665,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 02:00,347,440,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 03:00,184,274,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 04:00,102,127,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 05:00,101,110,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 06:00,116,141,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 07:00,204,253,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 08:00,352,506,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 09:00,737,961,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 10:00,1297,1584,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 11:00,1745,1907,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 12:00,1880,2084,1hour,UCSB > UCSB Library
