Customer,"UCSB"
Date Range,07/01/2022 - 07/31/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,07/10/2022 14:00,530,583,1hour,UCSB > UCSB Library
UCSB Library,07/10/2022 15:00,660,697,1hour,UCSB > UCSB Library
UCSB Library,07/10/2022 16:00,621,691,1hour,UCSB > UCSB Library
UCSB Library,07/10/2022 17:00,536,628,1hour,UCSB > UCSB Library
UCSB Library,07/10/2022 18:00,433,504,1hour,UCSB > UCSB Library
UCSB Library,07/10/2022 19:00,375,453,1hour,UCSB > UCSB Library
UCSB Library,07/10/2022 20:00,381,433,1hour,UCSB > UCSB Library
UCSB Library,07/10/2022 21:00,351,425,1hour,UCSB > UCSB Library
UCSB Library,07/10/2022 22:00,269,331,1hour,UCSB > UCSB Library
UCSB Library,07/10/2022 23:00,185,274,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 00:00,163,190,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 01:00,136,157,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 02:00,159,166,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 03:00,167,241,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 04:00,144,237,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 05:00,150,166,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 06:00,145,165,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 07:00,150,216,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 08:00,208,294,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 09:00,352,434,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 10:00,543,687,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 11:00,689,737,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 12:00,663,739,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 13:00,698,756,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 14:00,777,877,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 15:00,905,1000,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 16:00,858,922,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 17:00,669,767,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 18:00,494,571,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 19:00,408,479,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 20:00,400,443,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 21:00,336,406,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 22:00,249,356,1hour,UCSB > UCSB Library
UCSB Library,07/11/2022 23:00,180,245,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 00:00,167,204,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 01:00,113,179,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 02:00,116,180,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 03:00,113,180,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 04:00,121,184,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 05:00,121,180,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 06:00,159,185,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 07:00,179,202,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 08:00,145,194,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 09:00,328,358,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 10:00,513,640,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 11:00,711,766,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 12:00,797,871,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 13:00,881,946,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 14:00,873,898,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 15:00,911,988,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 16:00,814,881,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 17:00,752,838,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 18:00,606,726,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 19:00,540,557,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 20:00,521,636,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 21:00,455,524,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 22:00,372,495,1hour,UCSB > UCSB Library
UCSB Library,07/12/2022 23:00,223,334,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 00:00,96,124,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 01:00,97,101,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 02:00,92,101,1hour,UCSB > UCSB Library
