Customer,"UCSB"
Date Range,09/01/2022 - 09/30/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,09/02/2022 12:00,387,468,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 13:00,486,557,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 14:00,627,664,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 15:00,647,706,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 16:00,596,658,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 17:00,524,580,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 18:00,391,499,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 19:00,358,387,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 20:00,298,365,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 21:00,224,259,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 22:00,137,185,1hour,UCSB > UCSB Library
UCSB Library,09/02/2022 23:00,78,104,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 00:00,66,76,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 01:00,56,70,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 02:00,56,57,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 03:00,62,76,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 04:00,60,73,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 05:00,70,75,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 06:00,64,77,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 07:00,69,76,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 08:00,60,75,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 09:00,70,78,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 10:00,91,106,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 11:00,153,198,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 12:00,253,321,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 13:00,339,376,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 14:00,470,535,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 15:00,478,577,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 16:00,504,558,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 17:00,459,523,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 18:00,319,432,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 19:00,220,270,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 20:00,218,256,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 21:00,169,239,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 22:00,117,162,1hour,UCSB > UCSB Library
UCSB Library,09/03/2022 23:00,82,100,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 00:00,71,76,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 01:00,73,77,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 02:00,74,78,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 03:00,74,81,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 04:00,74,79,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 05:00,76,81,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 06:00,76,82,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 07:00,75,79,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 08:00,76,80,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 09:00,77,83,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 10:00,76,80,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 11:00,81,93,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 12:00,218,342,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 13:00,469,570,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 14:00,620,664,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 15:00,721,767,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 16:00,719,796,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 17:00,649,772,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 18:00,425,544,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 19:00,333,394,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 20:00,391,406,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 21:00,349,394,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 22:00,301,339,1hour,UCSB > UCSB Library
UCSB Library,09/04/2022 23:00,158,249,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 00:00,95,114,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 01:00,59,83,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 02:00,66,89,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 03:00,69,92,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 04:00,65,82,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 05:00,72,92,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 06:00,72,90,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 07:00,64,69,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 08:00,81,96,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 09:00,66,89,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 10:00,68,90,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 11:00,67,96,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 12:00,63,81,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 13:00,71,88,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 14:00,60,86,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 15:00,70,87,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 16:00,63,73,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 17:00,66,87,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 18:00,69,91,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 19:00,71,87,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 20:00,71,88,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 21:00,63,94,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 22:00,69,86,1hour,UCSB > UCSB Library
UCSB Library,09/05/2022 23:00,70,87,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 00:00,77,88,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 01:00,79,82,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 02:00,79,83,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 03:00,78,81,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 04:00,78,82,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 05:00,77,83,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 06:00,80,91,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 07:00,80,95,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 08:00,124,203,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 09:00,345,466,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 10:00,567,707,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 11:00,717,799,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 12:00,931,989,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 13:00,1121,1279,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 14:00,1266,1320,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 15:00,1415,1497,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 16:00,1392,1444,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 17:00,1279,1390,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 18:00,959,1083,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 19:00,784,818,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 20:00,765,814,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 21:00,722,776,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 22:00,611,702,1hour,UCSB > UCSB Library
UCSB Library,09/06/2022 23:00,442,545,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 00:00,215,350,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 01:00,80,99,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 02:00,78,84,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 03:00,76,82,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 04:00,81,88,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 05:00,81,88,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 06:00,85,92,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 07:00,73,90,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 08:00,144,218,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 09:00,349,467,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 10:00,641,832,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 11:00,827,879,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 12:00,896,978,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 13:00,1103,1292,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 14:00,1178,1282,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 15:00,1345,1434,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 16:00,1353,1459,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 17:00,1148,1326,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 18:00,860,969,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 19:00,749,804,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 20:00,738,862,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 21:00,745,808,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 22:00,618,718,1hour,UCSB > UCSB Library
UCSB Library,09/07/2022 23:00,421,531,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 00:00,267,358,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 01:00,45,81,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 02:00,55,64,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 03:00,74,88,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 04:00,62,80,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 05:00,70,82,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 06:00,67,78,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 07:00,68,83,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 08:00,122,199,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 09:00,304,448,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 10:00,533,630,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 11:00,671,745,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 12:00,854,944,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 13:00,996,1073,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 14:00,863,948,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 15:00,909,1004,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 16:00,861,934,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 17:00,735,784,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 18:00,637,728,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 19:00,535,620,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 20:00,501,547,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 21:00,474,545,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 22:00,391,459,1hour,UCSB > UCSB Library
UCSB Library,09/08/2022 23:00,271,349,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 00:00,140,228,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 01:00,69,104,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 02:00,71,106,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 03:00,77,104,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 04:00,67,100,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 05:00,68,99,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 06:00,58,65,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 07:00,50,72,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 08:00,84,166,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 09:00,208,292,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 10:00,380,433,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 11:00,487,577,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 12:00,598,657,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 13:00,734,799,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 14:00,846,910,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 15:00,822,881,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 16:00,658,700,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 17:00,505,598,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 18:00,362,454,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 19:00,271,350,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 20:00,221,268,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 21:00,201,236,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 22:00,131,207,1hour,UCSB > UCSB Library
UCSB Library,09/09/2022 23:00,125,147,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 00:00,88,113,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 01:00,63,89,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 02:00,60,70,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 03:00,61,70,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 04:00,67,76,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 05:00,75,92,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 06:00,69,84,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 07:00,93,102,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 08:00,94,103,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 09:00,94,112,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 10:00,82,102,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 11:00,100,118,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 12:00,120,163,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 13:00,181,225,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 14:00,236,270,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 15:00,203,240,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 16:00,184,225,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 17:00,193,213,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 18:00,121,179,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 19:00,122,131,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 20:00,99,116,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 21:00,103,115,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 22:00,95,103,1hour,UCSB > UCSB Library
UCSB Library,09/10/2022 23:00,92,105,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 00:00,91,95,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 01:00,73,98,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 02:00,75,93,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 03:00,91,98,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 04:00,94,115,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 05:00,82,97,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 06:00,86,110,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 07:00,85,104,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 08:00,92,96,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 09:00,85,100,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 10:00,93,97,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 11:00,91,109,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 12:00,96,99,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 13:00,94,97,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 14:00,87,98,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 15:00,90,99,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 16:00,86,96,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 17:00,93,97,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 18:00,81,96,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 19:00,89,97,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 20:00,78,98,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 21:00,71,102,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 22:00,70,100,1hour,UCSB > UCSB Library
UCSB Library,09/11/2022 23:00,79,95,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 00:00,80,97,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 01:00,63,84,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 02:00,64,85,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 03:00,64,78,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 04:00,59,73,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 05:00,74,114,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 06:00,67,92,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 07:00,66,91,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 08:00,65,101,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 09:00,74,107,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 10:00,102,135,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 11:00,151,217,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 12:00,176,233,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 13:00,272,359,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 14:00,262,326,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 15:00,276,315,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 16:00,266,293,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 17:00,204,244,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 18:00,169,237,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 19:00,117,133,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 20:00,83,105,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 21:00,89,109,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 22:00,77,90,1hour,UCSB > UCSB Library
UCSB Library,09/12/2022 23:00,81,98,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 00:00,81,89,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 01:00,171,240,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 02:00,147,237,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 03:00,137,187,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 04:00,114,224,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 05:00,163,225,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 06:00,143,238,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 07:00,48,129,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 08:00,44,131,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 09:00,56,77,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 10:00,128,170,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 11:00,222,267,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 12:00,271,299,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 13:00,302,328,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 14:00,284,362,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 15:00,249,298,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 16:00,236,256,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 17:00,199,256,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 18:00,95,180,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 19:00,63,74,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 20:00,53,95,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 21:00,32,40,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 22:00,31,47,1hour,UCSB > UCSB Library
UCSB Library,09/13/2022 23:00,30,32,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 00:00,31,31,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 01:00,237,286,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 02:00,249,289,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 03:00,242,282,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 04:00,252,280,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 05:00,229,292,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 06:00,247,288,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 07:00,215,279,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 08:00,157,243,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 09:00,146,197,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 10:00,169,229,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 11:00,223,250,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 12:00,240,278,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 13:00,265,340,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 14:00,306,362,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 15:00,277,339,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 16:00,245,297,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 17:00,248,333,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 18:00,224,314,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 19:00,233,315,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 20:00,215,283,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 21:00,213,293,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 22:00,216,273,1hour,UCSB > UCSB Library
UCSB Library,09/14/2022 23:00,186,281,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 00:00,213,276,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 01:00,200,279,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 02:00,156,269,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 03:00,178,284,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 04:00,200,285,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 05:00,179,819,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 06:00,182,661,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 07:00,147,228,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 08:00,101,142,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 09:00,147,241,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 10:00,130,168,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 11:00,142,198,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 12:00,141,177,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 13:00,197,340,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 14:00,182,239,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 15:00,194,252,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 16:00,187,257,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 17:00,178,307,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 18:00,179,296,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 19:00,236,300,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 20:00,267,304,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 21:00,224,292,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 22:00,219,285,1hour,UCSB > UCSB Library
UCSB Library,09/15/2022 23:00,220,291,1hour,UCSB > UCSB Library
UCSB Library,09/16/2022 00:00,243,287,1hour,UCSB > UCSB Library
UCSB Library,09/16/2022 01:00,151,276,1hour,UCSB > UCSB Library
